id,peakid,geneSymbol,peakpos,peakscore,peaknumexon,peakexlength,factor_relpeakpos,exp
iduc003nwr.1,iduc003nwr.1_1,CLIC1,125,3.389067585,1,303,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003nxe.1,iduc003nxe.1_1,VARS,287,4.805101011,1,390,UTR5,HumanHEPG2UVvsHumanHEPG2IFN
iduc003ocn.2,iduc003ocn.2_2,BRD2,726,3.502897435,2,1333,UTR5,HumanHEPG2UVvsHumanHEPG2IFN
iduc003ofa.1,iduc003ofa.1_1,C6orf125,104,3.00255059,1,179,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003oui.1,iduc003oui.1_2,SRF,548,3.151537633,1,988,CDS,HumanHEPG2UVvsHumanHEPG2IFN
iduc003oxa.1,iduc003oxa.1_2,HSP90AB1,2305,3.227506486,12,389,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc003pcz.2,iduc003pcz.2_5,DST,9249,3.767615807,52,1472,CDS,HumanHEPG2UVvsHumanHEPG2IFN
iduc003pit.1,iduc003pit.1_2,HMGN3,565,3.619847514,6,482,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc003pla.1,iduc003pla.1_4,SYNCRIP,2190,3.640457613,11,1127,CDS,HumanHEPG2UVvsHumanHEPG2IFN
iduc003qta.1,iduc003qta.1_2,IGF2R,8856,4.618238656,48,1878,UTR3,HumanHEPG2UVvsHumanHEPG2IFN
iduc003sly.1,iduc003sly.1_1,EIF3B,96,4.13006103,1,582,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003tff.1,iduc003tff.1_3,ANLN,901,3.586995325,4,386,CDS,HumanHEPG2UVvsHumanHEPG2IFN
iduc003tkf.2,iduc003tkf.2_1,POLD2,1473,3.718647565,11,259,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc003tqk.1,iduc003tqk.1_1,EGFR,84,3.416839742,1,334,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003tyc.1,iduc003tyc.1_1,BAZ1B,104,3.812840461,1,452,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003uyx.2,iduc003uyx.2_3,CUX1,4021,5.139574874,24,1653,CDS,HumanHEPG2UVvsHumanHEPG2IFN
iduc003vew.2,iduc003vew.2_3,LAMB1,4513,3.619147203,27,242,CDS,HumanHEPG2UVvsHumanHEPG2IFN
iduc003wob.1,iduc003wob.1_1,FAM62B,178,7.072963272,1,540,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003xeg.1,iduc003xeg.1_1,DOCK5,70,4.526668982,1,180,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003xql.1,iduc003xql.1_3,MCM4,1802,3.56780195,11,366,CDS,HumanHEPG2UVvsHumanHEPG2IFN
iduc003xql.1,iduc003xql.1_1,MCM4,145,4.379551653,1,281,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003xuj.1,iduc003xuj.1_2,ASPH,2357,4.762184271,25,249,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc003yhz.1,iduc003yhz.1_1,MTDH,87,3.815454284,1,709,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003yjs.1,iduc003yjs.1_2,PABPC1,635,4.708087199,1,697,CDS,HumanHEPG2UVvsHumanHEPG2IFN
iduc003yjs.1,iduc003yjs.1_1,PABPC1,270,3.712221211,1,697,UTR5,HumanHEPG2UVvsHumanHEPG2IFN
iduc003yoa.1,iduc003yoa.1_2,EIF3H,1135,4.267989288,8,288,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc003yyl.1,iduc003yyl.1_1,NAPRT1,72,4.042060605,1,231,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003zaf.1,iduc003zaf.1_12,PLEC1,14390,3.274237815,32,7243,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc003zaz.2,iduc003zaz.2_1,CYC1,97,3.537183096,1,172,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003zbt.2,iduc003zbt.2_1,HSF1,1709,3.318136041,13,598,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc003zcb.1,iduc003zcb.1_1,FBXL6,136,3.1115878,1,441,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003zfc.2,iduc003zfc.2_1,C8orf33,84,4.123914459,2,312,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003zsd.1,iduc003zsd.1_1,DNAJA1,150,3.883339713,1,173,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003zvy.2,iduc003zvy.2_1,VCP,192,5.218471211,1,406,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003zzu.1,iduc003zzu.1_1,GRHPR,93,3.697923493,1,124,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc003zzy.1,iduc003zzy.1_1,POLR1E,1549,3.084671741,12,654,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc004amv.1,iduc004amv.1_1,UBQLN1,140,6.422502135,1,539,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc004azb.1,iduc004azb.1_3,COL15A1,4263,4.489286023,42,1114,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc004bde.1,iduc004bde.1_3,RAD23B,3179,3.168000125,10,2647,UTR3,HumanHEPG2UVvsHumanHEPG2IFN
iduc004brh.1,iduc004brh.1_1,FAM129B,91,3.752579543,1,257,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc004bvl.2,iduc004bvl.2_4,SPTAN1,7723,3.213374286,56,453,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc004byp.1,iduc004byp.1_1,C9orf78,1335,4.865290487,9,968,UTR3,HumanHEPG2UVvsHumanHEPG2IFN
iduc004cci.2,iduc004cci.2_1,GTF3C5,256,4.574851185,1,490,UTR5,HumanHEPG2UVvsHumanHEPG2IFN
iduc004cfe.1,iduc004cfe.1_2,COL5A1,3592,3.666741703,41,54,CDS,HumanHEPG2UVvsHumanHEPG2IFN
iduc004chx.1,iduc004chx.1_6,SEC16A,8456,3.923033316,32,1728,UTR3,HumanHEPG2UVvsHumanHEPG2IFN
iduc004chx.1,iduc004chx.1_5,SEC16A,8102,4.635977179,32,1728,UTR3,HumanHEPG2UVvsHumanHEPG2IFN
iduc004cjt.1,iduc004cjt.1_1,EDF1,433,4.598424761,5,227,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc004dbc.1,iduc004dbc.1_1,EIF2S3,2165,3.454986879,12,2092,UTR3,HumanHEPG2UVvsHumanHEPG2IFN
iduc004dfe.1,iduc004dfe.1_1,DDX3X,589,5.103077947,1,900,UTR5,HumanHEPG2UVvsHumanHEPG2IFN
iduc004dhf.1,iduc004dhf.1_1,RBM10,149,3.996388746,1,254,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc004dho.1,iduc004dho.1_1,PCTK1,2654,4.860111483,16,1265,UTR3,HumanHEPG2UVvsHumanHEPG2IFN
iduc004ear.1,iduc004ear.1_1,RPS4X,125,4.527874949,2,78,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc004eqd.1,iduc004eqd.1_2,PLS3,742,3.479205623,7,166,CDS,HumanHEPG2UVvsHumanHEPG2IFN
iduc004erb.1,iduc004erb.1_1,PGRMC1,76,3.862496476,1,392,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc004fjm.1,iduc004fjm.1_1,ARD1A,100,3.858975614,1,132,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc004flk.1,iduc004flk.1_1,FAM50A,825,3.87701408,9,55,CDS,HumanHEPG2UVvsHumanHEPG2IFN
iduc004fmm.1,iduc004fmm.1_1,DKC1,91,4.472779347,1,107,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc004fmm.1,iduc004fmm.1_2,DKC1,1908,4.548821908,15,887,UTR3,HumanHEPG2UVvsHumanHEPG2IFN
iduc009zyd.1,iduc009zyd.1_4,NCOR2,7831,3.177979579,48,1169,AroundStop,HumanHEPG2UVvsHumanHEPG2IFN
iduc010aod.1,iduc010aod.1_1,C14orf166,101,3.308246983,1,191,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc010cpw.1,iduc010cpw.1_1,ALKBH5,689,3.366700634,1,1461,UTR5,HumanHEPG2UVvsHumanHEPG2IFN
iduc010dka.1,iduc010dka.1_1,TYMS,134,4.073751695,1,344,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc010ehj.1,iduc010ehj.1_1,AXL,83,4.321206567,1,275,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc010krz.1,iduc010krz.1_1,HEATR2,84,3.00495076,1,615,TxStart,HumanHEPG2UVvsHumanHEPG2IFN
iduc010nhs.1,iduc010nhs.1_2,ARAF,2307,4.428410425,16,599,UTR3,HumanHEPG2UVvsHumanHEPG2IFN
iduc001bby.1,iduc001bby.1_2,PQLC2,1814,3.03195811,9,729,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc001eyd.1,iduc001eyd.1_2,POGZ,4657,3.448900951,19,3741,AroundStop,HumanHEPG2UVvsHumanHEPG2
iduc001gpy.2,iduc001gpy.2_5,LAMC1,5816,3.936116074,28,3059,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc001hdb.2,iduc001hdb.2_3,NUCKS1,1418,4.746905767,7,5661,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc001lej.1,iduc001lej.1_3,TIAL1,1927,4.012915888,12,2326,AroundStop,HumanHEPG2UVvsHumanHEPG2
iduc001lke.1,iduc001lke.1_1,MKI67,98,4.370340778,1,293,TxStart,HumanHEPG2UVvsHumanHEPG2
iduc001mhs.1,iduc001mhs.1_1,WEE1,300,4.016139703,1,1717,UTR5,HumanHEPG2UVvsHumanHEPG2
iduc001pqe.1,iduc001pqe.1_2,PAFAH1B2,1044,5.017373772,6,678,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc001qio.2,iduc001qio.2_6,WNK1,8875,3.32300863,28,2978,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc001tyy.1,iduc001tyy.1_3,MLEC,1500,3.769341596,5,5549,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc001vjv.1,iduc001vjv.1_2,LMO7,1831,5.341506713,7,720,CDS,HumanHEPG2UVvsHumanHEPG2
iduc001vjv.1,iduc001vjv.1_1,LMO7,1413,5.309176187,7,720,CDS,HumanHEPG2UVvsHumanHEPG2
iduc001woo.1,iduc001woo.1_1,CIDEB,835,3.102322191,2,352,UTR5,HumanHEPG2UVvsHumanHEPG2
iduc001zrs.1,iduc001zrs.1_1,TP53BP1,1694,3.85698569,12,1327,CDS,HumanHEPG2UVvsHumanHEPG2
iduc002aga.1,iduc002aga.1_4,MYO1E,4626,3.688913465,28,1093,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc002ead.1,iduc002ead.1_1,SETD1A,90,3.559736524,1,671,TxStart,HumanHEPG2UVvsHumanHEPG2
iduc002fkv.1,iduc002fkv.1_1,ZFPM1,1603,3.0721058,10,2019,CDS,HumanHEPG2UVvsHumanHEPG2
iduc002gbm.2,iduc002gbm.2_4,RABEP1,4065,3.415690155,19,2243,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc002huj.1,iduc002huj.1_2,CDC6,2608,3.701602526,12,1250,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc002hxs.1,iduc002hxs.1_1,JUP,2847,3.518545026,14,1284,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc002jbs.2,iduc002jbs.2_2,CCDC47,2259,3.068996093,13,1712,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc002jcb.1,iduc002jcb.1_1,PSMC5,719,3.630384579,7,127,CDS,HumanHEPG2UVvsHumanHEPG2
iduc002jwf.1,iduc002jwf.1_5,TIMP2,3500,3.553053253,5,2888,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc002lrp.1,iduc002lrp.1_3,MIDN,2864,4.073820233,8,2149,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc002mem.1,iduc002mem.1_1,CLPP,1022,3.654893757,6,367,AroundStop,HumanHEPG2UVvsHumanHEPG2
iduc002mvu.1,iduc002mvu.1_2,CALR,1758,4.095018489,9,777,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc002odj.1,iduc002odj.1_1,CAPNS1,158,3.224657734,2,224,TxStart,HumanHEPG2UVvsHumanHEPG2
iduc002pbv.1,iduc002pbv.1_1,ERCC1,1193,3.523143723,8,312,AroundStop,HumanHEPG2UVvsHumanHEPG2
iduc002vhd.1,iduc002vhd.1_2,ARPC2,1153,4.032173571,11,458,AroundStop,HumanHEPG2UVvsHumanHEPG2
iduc002xai.1,iduc002xai.1_2,AHCY,1887,3.578730547,10,896,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc002zdm.2,iduc002zdm.2_3,PDXK,2520,3.006796691,11,6357,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc003dgq.1,iduc003dgq.1_1,TKT,640,3.600904045,6,119,CDS,HumanHEPG2UVvsHumanHEPG2
iduc003dkf.2,iduc003dkf.2_2,PDHB,1203,4.035975744,10,553,AroundStop,HumanHEPG2UVvsHumanHEPG2
iduc003gvz.2,iduc003gvz.2_1,LIMCH1,2395,3.852997588,13,261,CDS,HumanHEPG2UVvsHumanHEPG2
iduc003lum.1,iduc003lum.1_2,G3BP1,1797,5.348990628,12,1470,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc003mzs.2,iduc003mzs.2_1,BC032356,850,3.310776354,2,1408,UTR5,HumanHEPG2UVvsHumanHEPG2
iduc003nlr.1,iduc003nlr.1_3,TRIM27,2757,3.194822505,8,1664,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc003nrg.2,iduc003nrg.2_1,MDC1,770,3.138580117,3,381,CDS,HumanHEPG2UVvsHumanHEPG2
iduc003pit.1,iduc003pit.1_2,HMGN3,565,3.619847514,6,482,AroundStop,HumanHEPG2UVvsHumanHEPG2
iduc003wpr.1,iduc003wpr.1_2,ARHGEF10,4504,3.121568052,29,1893,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc003xdh.1,iduc003xdh.1_2,LOXL2,3353,3.785405949,14,1226,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc003zaf.1,iduc003zaf.1_12,PLEC1,14390,3.274237815,32,7243,AroundStop,HumanHEPG2UVvsHumanHEPG2
iduc003zaz.2,iduc003zaz.2_1,CYC1,97,3.537183096,1,172,TxStart,HumanHEPG2UVvsHumanHEPG2
iduc004bde.1,iduc004bde.1_3,RAD23B,3179,3.168000125,10,2647,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc004cjt.1,iduc004cjt.1_1,EDF1,433,4.598424761,5,227,AroundStop,HumanHEPG2UVvsHumanHEPG2
iduc004fmm.1,iduc004fmm.1_2,DKC1,1908,4.548821908,15,887,UTR3,HumanHEPG2UVvsHumanHEPG2
iduc010jvc.1,iduc010jvc.1_2,ITPR3,4624,3.576522138,33,126,CDS,HumanHEPG2UVvsHumanHEPG2
iduc001arc.1,iduc001arc.1_1,PGD,103,3.061320525,2,76,TxStart,HumanHEPG2vsHumanHEPG2HeatShock
iduc001bro.1,iduc001bro.1_2,SFRS4,2041,3.250882514,6,1376,UTR3,HumanHEPG2vsHumanHEPG2HeatShock
iduc001eyv.1,iduc001eyv.1_1,MRPL9,145,3.180118603,1,238,TxStart,HumanHEPG2vsHumanHEPG2HeatShock
iduc001fch.1,iduc001fch.1_1,S100A13,218,3.015330587,2,214,UTR5,HumanHEPG2vsHumanHEPG2HeatShock
iduc001fei.2,iduc001fei.2_1,C1orf43,249,3.306739352,1,456,UTR5,HumanHEPG2vsHumanHEPG2HeatShock
iduc001sjm.1,iduc001sjm.1_1,PA2G4,300,3.067583272,1,507,UTR5,HumanHEPG2vsHumanHEPG2HeatShock
iduc002gaa.1,iduc002gaa.1_2,PFN1,702,3.240349184,3,346,AroundStop,HumanHEPG2vsHumanHEPG2HeatShock
iduc002jvf.1,iduc002jvf.1_1,BIRC5,99,3.016964987,1,232,TxStart,HumanHEPG2vsHumanHEPG2HeatShock
iduc002jvj.1,iduc002jvj.1_1,EPR-1,1602,3.561161982,4,188,NA,HumanHEPG2vsHumanHEPG2HeatShock
iduc002lbr.1,iduc002lbr.1_1,ATP5A1,103,3.40064555,1,150,TxStart,HumanHEPG2vsHumanHEPG2HeatShock
iduc002ohu.1,iduc002ohu.1_1,C19orf33,96,3.218872269,1,120,TxStart,HumanHEPG2vsHumanHEPG2HeatShock
iduc002qlu.1,iduc002qlu.1_1,U2AF2,152,3.12550361,1,1104,TxStart,HumanHEPG2vsHumanHEPG2HeatShock
iduc002vee.2,iduc002vee.2_1,CPS1,69,3.350346789,1,258,TxStart,HumanHEPG2vsHumanHEPG2HeatShock
iduc003gmf.1,iduc003gmf.1_1,WDR1,239,3.283908646,1,299,UTR5,HumanHEPG2vsHumanHEPG2HeatShock
iduc003lbf.2,iduc003lbf.2_1,TGFBI,161,3.281169267,1,295,TxStart,HumanHEPG2vsHumanHEPG2HeatShock
iduc003mkw.2,iduc003mkw.2_2,SQSTM1,2300,3.732579088,8,1642,UTR3,HumanHEPG2vsHumanHEPG2HeatShock
iduc003mxv.1,iduc003mxv.1_1,TXNDC5,90,3.806782283,1,295,TxStart,HumanHEPG2vsHumanHEPG2HeatShock
iduc003nvr.1,iduc003nvr.1_1,CSNK2B,297,3.558786953,1,329,UTR5,HumanHEPG2vsHumanHEPG2HeatShock
iduc003yug.1,iduc003yug.1_1,NDRG1,91,3.431346105,1,122,TxStart,HumanHEPG2vsHumanHEPG2HeatShock
iduc003zvb.1,iduc003zvb.1_1,SIGMAR1,90,3.219062421,1,225,TxStart,HumanHEPG2vsHumanHEPG2HeatShock
iduc004bzm.1,iduc004bzm.1_1,ASS1,339,4.175556422,2,62,UTR5,HumanHEPG2vsHumanHEPG2HeatShock
iduc001ack.1,iduc001ack.1_3,AGRN,7217,3.032724429,36,1289,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc001afo.2,iduc001afo.2_2,MRPL20,525,3.230059185,4,361,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc001aox.2,iduc001aox.2_1,PARK7,751,3.16368631,7,389,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc001apf.1,iduc001apf.1_1,RERE,69,3.521122206,1,481,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001aqh.1,iduc001aqh.1_1,CLSTN1,606,3.088254431,1,850,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc001arc.1,iduc001arc.1_1,PGD,103,3.061320525,2,76,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001bro.1,iduc001bro.1_2,SFRS4,2041,3.250882514,6,1376,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc001ccx.1,iduc001ccx.1_1,NDUFS5,75,4.275176779,2,218,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001ctc.2,iduc001ctc.2_1,NRD1,284,3.213970123,1,663,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc001eyv.1,iduc001eyv.1_1,MRPL9,145,3.180118603,1,238,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001fch.1,iduc001fch.1_1,S100A13,218,3.015330587,2,214,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc001fcr.1,iduc001fcr.1_2,ILF2,1294,3.054348874,14,519,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc001fei.2,iduc001fei.2_1,C1orf43,249,3.306739352,1,456,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc001ffq.1,iduc001ffq.1_1,PMVK,161,3.087235913,1,418,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001fpx.1,iduc001fpx.1_1,MRPL24,105,3.467788958,1,120,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001fvv.2,iduc001fvv.2_1,COPA,162,4.080128809,1,434,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001gws.1,iduc001gws.1_1,CSRP1,71,3.938450071,2,113,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001hly.1,iduc001hly.1_1,EPRS,246,3.457898007,1,316,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc001hqn.1,iduc001hqn.1_1,CABC1,120,4.246171876,1,163,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001igp.1,iduc001igp.1_1,PFKP,70,3.789885354,1,148,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001jpl.2,iduc001jpl.2_1,HK1,80,4.293137035,1,164,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001jqv.1,iduc001jqv.1_1,PPA1,103,3.57567854,1,171,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001jsm.1,iduc001jsm.1_1,PSAP,144,3.777752344,1,144,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001kux.1,iduc001kux.1_1,GBF1,62,4.020134381,1,230,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001lol.2,iduc001lol.2_1,PSMD13,250,3.362263742,1,337,CDS,HumanHEPG2vsHumanHEPG2HGF
iduc001lrt.1,iduc001lrt.1_1,PNPLA2,147,3.252604001,2,332,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001lss.1,iduc001lss.1_1,AP2A2,104,4.368742907,1,248,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001lwf.1,iduc001lwf.1_1,CD81,63,3.684997907,1,299,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001lxc.1,iduc001lxc.1_1,NAP1L4,2217,3.224637862,16,1217,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc001nrp.1,iduc001nrp.1_2,FLJ12529,2223,3.675751208,10,1976,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc001nvf.1,iduc001nvf.1_1,NXF1,130,3.386914064,1,164,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001nzu.1,iduc001nzu.1_1,PRDX5,148,3.160952276,1,290,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001ofu.1,iduc001ofu.1_1,CFL1,498,3.08655782,1,534,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc001ogj.1,iduc001ogj.1_1,DRAP1,236,3.156449897,1,287,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc001onc.2,iduc001onc.2_1,NDUFS8,147,4.537566445,2,58,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001opv.2,iduc001opv.2_1,CTTN,117,4.184504285,2,97,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001orl.1,iduc001orl.1_1,NUMA1,72,3.228929679,2,70,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001pyu.1,iduc001pyu.1_2,CR599196,933,3.010154221,2,277,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc001rsm.1,iduc001rsm.1_1,DDX23,93,3.321619935,2,209,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001shn.1,iduc001shn.1_1,CD63,169,4.033965387,1,174,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001sjm.1,iduc001sjm.1_1,PA2G4,300,3.067583272,1,507,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc001skb.1,iduc001skb.1_1,SMARCC2,3806,3.297703592,28,423,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc001slr.1,iduc001slr.1_1,ATP5B,180,4.858598541,1,232,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001twh.1,iduc001twh.1_2,TESC,901,3.240260699,8,288,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc001whm.1,iduc001whm.1_2,PRMT5,2246,3.168170215,17,533,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc001wmg.1,iduc001wmg.1_1,PSME1,77,3.122355374,1,133,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001wtf.2,iduc001wtf.2_1,NFKBIA,86,3.655248599,1,337,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001wyu.1,iduc001wyu.1_1,PYGL,130,4.71596471,1,356,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001ypn.1,iduc001ypn.1_1,AKT1,95,3.204151554,1,260,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001yri.2,iduc001yri.2_1,CRIP1,144,5.296566243,2,101,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc001zuc.1,iduc001zuc.1_1,B2M,105,4.176267561,1,127,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002aty.1,iduc002aty.1_1,PKM2,200,3.033216901,1,228,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc002bcj.1,iduc002bcj.1_1,TSPAN3,106,3.289188485,1,280,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002blb.1,iduc002blb.1_1,SEC11A,1259,3.399587224,6,526,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc002czl.2,iduc002czl.2_2,USP7,4119,4.317111079,31,2011,UTR3,HumanHEPG2vsHumanHEPG2HGF
iduc002doi.1,iduc002doi.1_1,NSMCE1,113,3.879320992,2,147,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002dve.1,iduc002dve.1_1,HIRIP3,339,3.049459137,1,526,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc002ezj.1,iduc002ezj.1_1,MTSS1L,90,3.903913289,1,329,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002fxo.1,iduc002fxo.1_1,ANKFY1,85,3.230655919,2,193,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002fyi.2,iduc002fyi.2_1,PELP1,287,3.76375499,1,475,CDS,HumanHEPG2vsHumanHEPG2HGF
iduc002gaa.1,iduc002gaa.1_2,PFN1,702,3.240349184,3,346,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc002hce.1,iduc002hce.1_1,RAB34,82,3.383704782,1,656,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002htn.1,iduc002htn.1_1,PSMD3,94,4.094507781,1,384,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002ibi.1,iduc002ibi.1_1,VPS25,100,3.157555755,2,146,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002jad.1,iduc002jad.1_1,MRC2,369,4.031143557,1,520,UTR5,HumanHEPG2vsHumanHEPG2HGF
iduc002jnm.2,iduc002jnm.2_1,MRPS7,1158,3.018060644,5,675,AroundStop,HumanHEPG2vsHumanHEPG2HGF
iduc002jvf.1,iduc002jvf.1_1,BIRC5,99,3.016964987,1,232,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002jvj.1,iduc002jvj.1_1,EPR-1,1602,3.561161982,4,188,NA,HumanHEPG2vsHumanHEPG2HGF
iduc002kfq.1,iduc002kfq.1_1,WDR45L,175,4.577968254,1,262,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002krq.1,iduc002krq.1_1,SEH1L,115,3.541190099,1,249,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002loz.1,iduc002loz.1_1,BSG,109,5.207626473,1,165,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002may.1,iduc002may.1_1,C19orf10,145,3.817717698,1,243,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002mcx.1,iduc002mcx.1_1,LONP1,96,3.675982389,1,462,TxStart,HumanHEPG2vsHumanHEPG2HGF
iduc002mnd.1,iduc002mnd.1_1,EIF3G,1053,3.560238529,11,116,AroundStop,HumanHEPG2vsHumanHEPG2HGF
